t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
55.946,1.57696,-7.2943,6.14661,-85.6742,-98.7893,22.246
55.952,1.56733,-7.16697,5.91569,-82.3732,-97.1854,24.6221
55.956,1.57717,-6.98525,5.70539,-79.2065,-95.0771,26.8159
55.962,1.64132,-6.89437,5.53423,-76.0712,-92.6972,28.5784
55.967,1.77751,-6.9103,5.37868,-73.1217,-90.2479,30.5883
55.971,1.78811,-7.02944,5.10221,-69.7242,-87.1723,31.6297
55.977,1.82469,-7.07317,4.74252,-65.5326,-82.7166,32.3077
55.981,1.90053,-7.12413,4.5361,-61.8654,-77.5843,33.1995
55.987,1.94484,-7.22043,4.37664,-58.9369,-72.023,33.4307
55.992,2.0069,-7.39427,4.25583,-56.426,-66.2887,33.119
55.997,2.08758,-7.64839,4.22005,-54.0744,-60.5394,32.5778
56.002,2.16487,-7.9525,4.15912,-51.3249,-54.4625,31.5058
56.007,2.24118,-8.27882,4.03751,-47.9773,-48.2295,29.9959
56.012,2.35108,-8.58474,3.92832,-44.4093,-41.4616,27.7184
56.017,2.37298,-8.89248,3.82916,-40.6073,-34.2387,25.0973
56.022,2.30536,-9.17694,3.64202,-36.8934,-26.6218,21.8324
56.027,2.2675,-9.41295,3.53686,-33.0461,-18.5432,18.1316
56.033,2.21321,-9.60534,3.49694,-29.3486,-9.99455,13.8998
56.038,2.04296,-9.86595,3.4706,-25.8337,-1.62503,9.49082
56.043,1.91067,-10.034,3.54251,-22.7097,5.73828,4.589
56.048,1.72361,-10.1398,3.58648,-19.3652,12.5118,-0.553598
56.053,1.67849,-10.225,3.65809,-15.5612,18.9336,-5.37262
56.058,1.6687,-10.2772,3.63347,-11.3297,25.4563,-10.1246
56.063,1.64988,-10.214,3.65832,-7.42393,32.0078,-14.8434
56.068,1.54921,-10.1969,3.67712,-4.10727,38.6995,-19.5172
56.074,1.46641,-10.1008,3.84673,-1.06619,45.3787,-24.8612
56.079,1.50323,-9.90596,3.99456,2.00723,52.5483,-30.6502
56.084,1.57428,-9.58572,4.19314,4.99799,60.0535,-36.0836
56.089,1.69506,-9.27729,4.47617,7.09914,67.7722,-40.3329
56.094,1.60447,-9.01417,4.65325,7.649,74.9895,-43.2126
56.099,1.36397,-8.85154,4.96101,7.18446,80.9717,-44.4295
56.104,1.11845,-8.67941,5.29071,7.12957,84.9978,-44.5329
56.109,0.856302,-8.42352,5.6222,7.64839,86.6005,-43.9759
56.115,0.620443,-8.18752,5.88566,8.11414,86.5077,-42.4704
56.12,0.453573,-8.02669,5.8439,8.69052,84.773,-40.0289
56.125,0.312844,-7.90291,5.844,9.12087,82.2939,-37.9247
56.13,0.528236,-7.65949,5.82636,9.24276,81.4021,-37.1909
56.135,0.749231,-7.39233,5.65854,8.71307,82.0324,-36.6517
56.14,0.748357,-7.26222,5.59887,7.01336,83.1571,-35.0073
56.145,0.628106,-7.23614,5.54136,4.27712,83.4335,-32.6986
56.151,0.367103,-7.16854,5.64298,2.35504,81.9241,-30.3908
56.156,0.20128,-7.06131,5.71042,1.35991,78.2254,-27.7501
56.161,0.170846,-6.96482,5.68054,0.854679,73.246,-24.8029
56.166,0.207279,-6.86564,5.55596,0.0195072,68.2264,-21.5805
56.171,0.303618,-6.82756,5.438,-1.60787,63.5862,-18.1565
56.176,0.351575,-6.80734,5.45063,-3.77408,59.3847,-15.1251
56.181,0.400024,-6.79348,5.53514,-6.03973,55.5071,-12.0033
56.186,0.411475,-6.89734,5.65802,-8.00152,51.2027,-9.1207
56.192,0.375402,-7.00534,5.74991,-9.60334,46.1907,-6.35599
56.196,0.394195,-7.25744,5.80059,-10.6459,40.3217,-3.5326
56.202,0.355387,-7.36974,5.74624,-10.9952,34.216,-0.995217
56.206,0.31826,-7.44259,5.6041,-10.7402,28.6302,0.961708
56.212,0.263757,-7.52074,5.44563,-10.8039,23.4144,2.72579
56.217,0.208501,-7.58124,5.35258,-11.1619,18.7405,4.16156
56.221,0.186147,-7.6713,5.28191,-11.3894,14.2557,5.14541
56.227,0.142741,-7.79715,5.20309,-12.0247,9.95389,6.34358
56.231,0.0638411,-7.98352,5.10163,-12.78,5.71445,7.4341
56.237,-0.00448368,-8.09031,5.10511,-13.1815,1.52797,8.02261
56.241,-0.0445298,-8.26688,5.08564,-13.3534,-2.61207,8.24357
56.247,-0.0643035,-8.36755,5.04942,-13.4174,-6.59848,8.15599
56.251,-0.0541867,-8.49078,5.02666,-13.337,-10.3167,8.13188
56.256,-0.0286906,-8.57954,5.07193,-13.3126,-13.7537,7.98653
56.262,0.00192152,-8.6671,5.0959,-13.5455,-16.7156,7.71006
56.266,0.12782,-8.68588,5.21115,-13.8184,-19.5435,7.48647
56.272,0.254003,-8.76506,5.25849,-13.8477,-22.2458,7.41047
56.276,0.378663,-8.78654,5.34637,-13.7335,-24.6573,7.48119
56.282,0.440099,-8.77198,5.41683,-13.478,-26.892,7.77406
56.286,0.477803,-8.73993,5.48577,-13.0798,-29.1534,8.03099
56.291,0.569149,-8.70056,5.49373,-12.8828,-31.2207,8.27805
56.297,0.613973,-8.69651,5.48964,-12.5822,-32.8631,8.72455
56.302,0.676709,-8.64613,5.49779,-12.0941,-34.099,9.19757
56.307,0.65367,-8.57869,5.48636,-11.8686,-35.246,9.59899
56.311,0.623586,-8.5035,5.41661,-11.704,-35.9994,10.2959
56.317,0.62996,-8.39891,5.38847,-11.4175,-36.52,11.1994
56.321,0.680964,-8.29919,5.36214,-11.2895,-36.7082,12.0564
56.327,0.697822,-8.24663,5.34113,-11.324,-36.9725,12.8425
56.331,0.658988,-8.23801,5.38398,-11.6034,-37.1587,13.739
