t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
80.069,-7.55868,4.96727,-0.0814328,-9.21631,0.671387,82.9468
80.074,-7.69759,5.99713,0.215555,-2.74658,-0.732422,89.7217
80.08,-8.07122,6.81622,0.416729,3.11279,-2.01416,97.1069
80.085,-7.71196,7.87962,0.555648,10.376,-3.2959,103.027
80.089,-7.27607,9.6663,0.82868,18.4326,-3.96728,107.666
80.094,-7.88919,11.8362,0.943634,24.7803,-5.18799,111.938
80.1,-8.44005,13.9294,1.03465,28.6255,-7.50732,114.319
80.105,-7.91794,16.0418,1.03465,31.189,-10.7422,114.624
80.109,-7.54431,18.2309,0.924475,31.9214,-13.855,111.45
80.115,-7.71675,19.8499,0.790352,29.7852,-17.9443,107.239
80.12,-7.70718,20.8223,0.239501,26.3672,-24.4141,103.21
80.124,-8.57417,21.6701,0.0814328,21.6675,-34.4238,102.905
80.129,-9.84832,21.8378,-0.9149,17.1509,-46.5088,111.572
80.135,-10.1788,24.7645,-0.584382,20.3247,-59.4482,115.051
80.14,-9.39806,28.0936,-0.0383179,16.6626,-75.4395,121.704
80.144,-8.45921,32.0933,0.320934,8.60596,-96.4966,138.916
80.15,-6.21747,35.7193,0.65624,2.92969,-120.85,156.25
80.155,-3.26202,39.2017,1.00112,-2.62451,-143.86,174.316
80.159,2.34712,40.7297,0.100592,-5.67627,-158.752,187.866
80.164,6.80665,41.1129,0.632284,-0.976562,-154.785,210.632
80.17,9.14897,40.38,-0.474215,6.28662,-183.899,235.535
80.175,12.5451,36.7731,-2.13157,17.2729,-209.106,246.887
80.179,15.467,33.0704,-1.88249,26.3672,-216.675,250.488
80.184,14.0683,27.0733,-0.689771,37.4146,-229.126,254.272
80.19,7.60179,20.0415,1.71484,48.4619,-246.948,251.404
80.194,3.49673,14.8922,3.50152,54.1382,-265.381,226.013
80.199,7.86525,13.254,-0.555648,61.1572,-269.043,201.843
80.205,9.74294,14.1546,-3.31471,77.1484,-269.348,192.749
80.21,-0.162866,13.6564,-2.53872,96.0083,-264.832,151.978
80.214,-12.0661,17.0573,0.201183,120.117,-271.301,81.543
80.219,-27.4661,21.6079,1.80584,142.517,-257.935,50.0488
80.225,-49.2272,19.4811,2.68243,134.216,-229.126,57.8003
80.23,-56.8147,14.2887,3.30991,100.037,-209.473,73.3643
80.234,-33.5111,6.60547,-1.72921,59.8755,-194.824,95.6421
80.24,-17.3735,4.24397,4.58407,34.668,-182.739,101.685
80.245,-12.3104,-2.39502,3.89909,0.244141,-167.053,102.783
80.249,-4.13381,-6.31806,-3.99968,-20.0806,-105.652,115.784
80.254,4.15775,3.28118,-3.60211,-13.855,-58.96,79.9561
80.26,5.31694,7.26649,-2.82134,-18.6157,-54.9316,37.1704
80.265,0.886157,5.16845,-0.392783,-24.231,-66.8945,12.3291
80.269,-1.80106,2.86923,3.56379,-26.123,-66.04,-15.0757
80.275,-3.32429,1.1544,6.08814,-33.5083,-42.5415,-42.8467
80.28,-2.76385,0.201183,5.83906,-43.1519,-10.9253,-56.2134
80.284,-1.30768,0.25866,4.2775,-50.5371,20.1416,-56.2744
80.289,0.0622739,0.584382,2.96503,-55.542,50.415,-51.2695
80.295,0.977164,0.316147,1.88249,-57.1289,78.7964,-44.6777
80.3,1.96391,-0.852626,0.407154,-53.894,102.905,-38.6963
80.304,3.1279,-2.03577,-0.761619,-46.936,122.07,-33.3862
80.309,4.27272,-2.62494,-1.18314,-39.0625,137.085,-28.8086
80.315,4.73256,-2.78781,-1.22146,-31.6162,147.949,-25.2686
80.319,4.85231,-2.76385,-1.20709,-25.2686,154.236,-21.0571
80.324,4.9529,-2.52915,-1.01069,-20.3247,158.875,-15.3198
80.33,4.82357,-2.46208,-0.88137,-17.6392,161.621,-9.15527
80.335,4.41641,-2.60578,-1.1065,-15.625,162.964,-2.99072
80.339,3.90868,-2.87881,-1.25499,-14.2822,162.903,2.19727
80.344,3.2716,-3.28118,-1.49449,-12.6953,162.415,7.75146
80.35,2.29922,-3.29075,-1.99744,-8.8501,161.072,14.0381
80.355,1.346,-2.77822,-2.19863,-3.2959,157.593,19.7144
80.359,0.4311,-2.17468,-2.13157,1.34277,151.306,24.231
80.365,-0.378411,-1.734,-2.19384,4.82178,143.738,28.1982
80.37,-0.96759,-1.37953,-2.28963,7.44629,136.169,31.6162
80.374,-1.36037,-1.06818,-2.22258,9.21631,127.563,34.668
80.379,-1.74357,-0.771194,-2.19863,10.0708,117.737,37.1704
80.385,-2.09804,-0.455056,-2.39502,10.6812,107.666,39.0625
80.39,-2.40939,-0.124538,-2.39502,10.8032,97.1069,40.5884
80.394,-2.80218,0.105379,-2.36149,10.3149,85.2051,41.626
80.4,-3.15663,0.273032,-2.38065,9.46045,72.0215,42.2974
80.405,-3.41051,0.421526,-2.34712,8.30078,58.2275,42.4805
80.41,-3.42488,0.4311,-2.16031,7.01904,43.8843,42.5415
80.414,-3.3195,0.210758,-1.98787,5.79834,30.1514,42.7856
80.42,-3.23807,0.00478728,-1.70047,5.5542,17.2729,43.457
80.425,-3.11831,-0.177227,-1.40827,5.85938,5.06592,44.1284
80.429,-2.89797,-0.277819,-1.19751,6.83594,-6.04248,45.105
80.434,-2.66326,-0.440685,-0.934059,7.69043,-15.686,46.0815
80.44,-2.42376,-0.522118,-0.689771,8.8501,-24.292,46.7529
80.445,-2.14594,-0.526905,-0.522118,10.3149,-31.5552,47.4243
80.45,-1.95913,-0.560435,-0.402367,11.5356,-37.2925,48.1567
80.455,-1.97828,-0.512533,-0.340093,13.0005,-41.9922,48.8892
80.46,-2.13157,-0.426313,-0.373624,14.4043,-47.1191,49.4995
80.465,-2.19384,-0.325721,-0.282616,15.5029,-52.9785,49.4995
80.47,-2.15552,-0.229927,-0.0670612,15.9302,-58.5327,49.1333
80.475,-2.01182,-0.220342,0.124538,16.2354,-63.1103,48.2788
80.481,-1.79147,-0.124538,0.541277,16.7847,-66.2842,47.3633
80.486,-1.41306,0,1.16398,16.4795,-67.3218,46.2646
80.491,-0.866998,-0.0622739,1.08734,15.3809,-63.9648,44.9219
80.496,-0.277819,-0.229927,0.589179,15.9302,-56.8848,43.9453
80.501,0,-0.229927,0.364039,17.0288,-49.8047,43.2739
80.506,-0.287404,-0.0862201,0.728088,17.395,-45.8984,41.9922
80.511,-0.689771,0.0383179,0.843052,17.395,-44.1894,39.6729
80.516,-0.74246,0.268245,0.924475,17.2119,-44.5557,36.3159
80.522,-0.728088,0.48379,1.22146,15.5029,-45.5322,33.2031
80.527,-1.19272,0.589179,1.28852,12.8174,-46.936,30.9448
80.532,-1.59987,0.584382,1.41785,9.64355,-48.4619,28.5645
80.537,-1.734,0.603541,1.52323,7.01904,-49.6826,24.9634
80.542,-1.44181,0.646656,1.59029,4.3335,-49.5605,20.6909
80.547,-1.14961,0.502959,1.3029,2.74658,-45.2881,16.9067
80.552,-1.23104,0.229927,0.814308,3.479,-37.6587,13.3667
80.557,-1.69088,0.263448,0.498162,5.12695,-30.0903,8.60596
80.563,-2.39502,0.13891,0.0191589,5.7373,-24.7192,2.99072
80.568,-3.89909,0.0143716,-1.11608,6.16455,-23.0713,-2.68555
80.573,-5.37922,0.426313,-1.14961,6.5918,-24.9634,-10.1318
80.578,-6.01629,0.934059,0.378411,3.17383,-25.2686,-18.2495
80.583,-7.27607,0.833467,1.41785,-1.52588,-26.6724,-26.062
80.588,-8.06163,0.775991,1.72921,-3.96728,-28.3203,-34.9121
80.593,-7.84609,0.790352,2.07409,-7.62939,-27.6489,-41.687
80.598,-7.02699,0.536489,2.63452,-14.6484,-23.7427,-45.8984
80.603,-6.66294,0.129335,1.98787,-20.6299,-15.625,-49.9878
80.609,-6.17915,0.464631,1.57113,-23.3765,-7.32422,-55.8472
80.614,-5.27384,1.09213,1.47534,-26.123,0.12207,-61.1572
80.619,-4.16254,1.78669,1.78669,-28.7476,7.20215,-67.9321
80.624,-3.18538,2.59141,2.0214,-31.311,15.0146,-78.6743
80.629,-2.65368,3.37697,2.34233,-34.3628,22.8882,-92.5903
80.634,-2.5962,4.36852,3.44883,-39.3066,34.1187,-107.727
80.639,-26.9104,5.10618,7.65448,-43.7012,37.2314,-124.207
80.644,-68.7323,14.6,21.0283,-45.8374,27.4048,-159.79
80.65,-106.023,21.1193,6.36596,-64.5752,102.234,-198.303
80.655,-151.198,28.3043,-19.1649,-73.5474,118.286,-278.198
80.66,-0.823883,45.8934,-12.6649,-98.0225,199.341,-333.374
80.664,98.9335,51.2103,-0.00478728,-79.1626,296.509,-114.563
80.67,41.4386,43.2062,-1.11129,-32.5317,202.332,-99.9145
80.675,54.6256,-2.20341,-14.442,54.5654,241.76,-189.392
80.679,39.5226,-14.8731,-23.5095,50.7812,166.931,-190.43
80.684,3.94699,22.0342,-22.2497,72.3877,146.118,-161.316
80.69,0.0526895,39.537,-23.0066,73.4863,192.322,-128.296
80.694,12.9331,36.6917,-20.1325,82.8857,207.275,-63.5986
80.699,9.63756,27.9451,-2.90276,37.2314,164.673,-26.3672
80.705,-23.9694,39.6519,31.3364,-93.689,82.2754,-22.3389
80.71,-11.9607,117.217,72.2146,-195.496,122.864,-121.033
80.714,82.4462,131.424,8.55022,-53.833,191.467,-208.557
80.719,20.396,85.9477,-8.16702,72.8149,114.624,-217.102
80.725,-23.4089,19.2224,-5.84863,-5.00488,109.009,-234.192
80.73,-42.1476,-34.1817,-17.7327,-131.042,45.6543,-171.997
80.734,-43.5798,-67.4725,-17.795,-140.32,-6.71387,-65.6738
80.74,-12.6361,-27.581,5.39837,11.0474,-71.3501,-137.268
80.745,1.66693,0.823883,11.3907,-5.5542,-57.312,-244.385
80.749,-8.91426,-8.72266,10.2986,-54.9927,5.00488,-105.225
80.754,-12.2481,-3.99968,9.98244,-0.366211,36.2549,19.104
80.76,-6.21747,9.15376,6.70606,12.4512,33.3862,9.82666
80.765,-4.93853,16.3532,3.9901,9.39941,47.6685,7.69043
80.769,-5.01517,24.5442,1.78669,25.8789,57.1899,7.8125
80.775,-4.3781,22.9778,-3.52068,25.6958,46.9971,-1.0376
80.78,-5.70015,13.4073,-4.79004,12.3291,28.0151,-3.05176
80.784,-9.27352,6.25579,-2.92672,1.77002,8.36182,-2.86865
80.789,-9.86748,4.47869,0.512533,2.50244,-4.94385,-0.12207
80.795,-6.82581,6.38034,2.36628,6.71387,-9.15527,5.7373
80.8,-5.75284,9.14897,2.29922,10.1318,-4.27246,8.78906
80.804,-5.26904,11.2518,1.734,11.5967,0.183105,13.2446
80.809,-4.27272,12.1236,0.890944,11.2305,1.15967,18.5547
80.815,-4.19128,12.1427,-0.340093,10.9253,2.07519,24.4751
80.819,-5.85343,10.6004,-1.28852,9.0332,1.40381,26.001
80.824,-6.8785,9.41243,-1.40348,6.34766,-6.16455,25.2075
80.83,-7.03657,8.31551,-0.948431,3.96728,-16.1743,26.1841
80.835,-6.72522,7.87482,0.0431149,4.5166,-21.7285,28.0151
80.839,-6.15999,8.44484,0.718504,6.28662,-23.9868,29.2969
80.844,-5.75763,8.74662,0.65624,7.62939,-23.9258,32.4707
80.85,-5.5804,8.77056,0.239501,8.60596,-22.7661,37.1704
80.855,-5.39837,8.55501,-0.129335,9.21631,-21.9116,42.2363
80.859,-5.20198,8.28197,-0.229927,10.1929,-21.8506,47.6685
80.865,-5.12056,8.24366,-0.239501,11.1694,-22.0947,52.4902
80.87,-5.17324,8.13828,-0.229927,12.7563,-21.7285,56.3965
80.874,-5.293,8.33466,-0.249086,15.3809,-20.9961,58.3496
80.879,-5.09181,8.86157,-0.239501,15.8691,-21.4844,59.1431
80.885,-4.96727,9.01006,-0.34488,14.5264,-23.1934,60.791
80.89,-5.03912,9.15856,-0.411942,14.5874,-25.0854,63.2935
80.894,-5.19719,9.34537,-0.4311,14.2212,-26.8555,66.5894
80.9,-5.24031,9.62319,-0.340093,13.916,-30.2124,70.0073
80.905,-5.15887,9.94891,-0.34488,13.1836,-34.8511,72.8149
80.909,-4.89063,10.107,-0.479003,11.8408,-40.4663,75.3174
80.914,-4.7086,10.0399,-0.728088,10.2539,-46.6919,78.3691
80.92,-4.82836,9.96328,-0.996333,9.0332,-53.5889,81.2378
80.925,-4.90979,10.0591,-1.06818,7.56836,-61.4014,81.1157
80.929,-4.7086,10.1213,-1.23583,4.45557,-70.8008,79.4678
80.934,-4.13859,10.1693,-1.55197,1.64795,-79.7729,78.4912
80.94,-3.48715,9.88665,-2.35191,0.610352,-85.5713,78.5522
80.944,-2.74469,9.00528,-4.45953,3.2959,-87.2192,81.604
80.949,-2.33275,9.10587,-4.94811,7.20215,-87.2803,88.501
80.955,-2.5004,9.78126,-3.25244,4.08936,-89.3555,92.5293
80.96,-2.95066,9.46032,-2.19863,-3.23486,-90.9424,90.332
80.964,-3.13747,8.44005,-2.24653,-4.82178,-88.9282,87.0972
80.969,-2.51956,8.0281,-2.27527,-1.09863,-86.7309,88.501
80.975,-1.93518,8.08559,-2.20341,1.89209,-88.3789,92.8955
80.98,-2.21779,7.87962,-2.24653,4.94385,-91.5527,96.0083
80.984,-2.99378,7.3096,-2.74469,8.30078,-97.7783,96.4966
80.99,-3.45841,6.98388,-3.20932,11.7187,-108.643,96.2524
80.995,-2.82134,7.27128,-3.33866,14.4043,-119.08,95.7642
80.999,-1.40348,8.00416,-3.02731,13.916,-118.53,95.8252
81.004,-1.48491,8.36341,-1.76274,11.3525,-111.328,98.1445
81.01,-3.15663,7.69281,-0.790352,11.8408,-115.54,99.4873
81.015,-3.05125,6.8306,-0.502959,14.9536,-123.169,97.7783
81.019,-2.34712,6.55756,-0.0718484,16.9067,-127.014,96.4355
81.025,-2.20341,6.84018,0.411942,18.0054,-127.686,95.8862
81.03,-1.93038,7.41498,1.08734,17.8223,-124.023,93.4448
81.034,-1.88249,8.06643,2.10282,16.4795,-117.981,89.8437
81.039,-2.02619,8.72745,3.17579,13.9771,-110.535,86.3647
81.045,-1.88249,9.12981,4.37331,11.1694,-100.037,82.2754
81.05,-1.61903,9.32621,5.28341,7.87354,-86.0596,77.0874
81.054,-1.19751,9.44116,6.1073,4.3335,-68.9697,71.0449
81.059,-0.852626,9.60882,6.91682,1.46484,-47.7295,64.0259
81.065,-0.541277,9.34057,6.12646,0,-21.5454,55.481
81.069,0.196396,8.25324,1.86332,6.22558,10.1318,49.3164
81.074,-0.148494,7.8844,-0.0143716,11.7187,29.541,50.4761
81.08,-0.517321,8.43526,-0.48379,12.2681,30.3345,50.4761
81.085,-0.780778,8.71787,-0.96759,9.58252,26.6113,46.6309
81.089,-0.474215,9.05318,-1.3939,7.38525,27.6489,40.4663
81.094,-0.00478728,9.62319,-1.49928,6.28662,32.2876,34.5459
81.1,0.325721,10.0112,-1.46096,5.7373,37.1094,30.7617
81.105,0.57001,10.0208,-1.48491,5.5542,40.2222,28.8696
81.109,0.560435,9.77647,-1.66693,5.43213,40.7715,26.9165
81.115,0.0574768,9.4268,-1.88728,5.67627,39.6118,23.7427
81.12,-0.641868,9.21603,-1.90165,5.79834,37.1704,20.0806
81.124,-1.36995,9.26394,-1.79147,5.49316,33.3862,16.8457
81.129,-1.82022,9.56091,-1.52803,4.02832,27.5269,14.4043
81.135,-1.82022,9.83874,-1.21188,2.01416,20.9961,12.3901
81.14,-1.69568,9.99681,-0.684973,0.793457,14.3433,11.0474
81.144,-1.56156,10.107,-0.0910074,0.244141,8.17871,10.0708
81.15,-1.63819,10.2267,0.325721,0,3.41797,9.52148
81.155,-1.70047,10.2842,0.593966,0.244141,-0.427246,9.27734
81.159,-1.62382,10.2459,0.809521,0.915527,-3.90625,9.27734
81.164,-1.55197,10.1309,0.833467,2.80762,-7.38525,9.15527
81.17,-1.45138,10.0064,0.684973,4.82178,-9.94873,9.09424
81.175,-1.42743,9.94891,0.407154,6.95801,-12.085,9.46045
81.179,-1.31247,9.89143,0.124538,8.60596,-14.1602,9.09424
81.184,-1.22146,9.82916,-0.0622739,9.21631,-15.564,8.05664
81.19,-1.00112,9.77647,-0.234714,8.72803,-16.6626,6.71387
81.194,-0.780778,9.47949,-0.359252,8.05664,-16.4795,6.04248
81.199,-0.598753,9.30225,-0.502959,7.87354,-14.7705,5.98144
81.205,-0.761619,9.17772,-0.670602,8.17871,-12.2681,6.40869
81.21,-1.16398,9.1394,-0.785565,8.60596,-9.09424,6.71387
81.214,-1.56634,9.22562,-0.857414,8.60596,-6.65283,7.32422
81.219,-1.6334,9.36932,-0.981961,7.75146,-5.43213,8.72803
81.225,-1.55197,9.52738,-0.986749,6.22558,-4.27246,10.9863
81.23,-1.60466,9.43159,-0.890944,4.76074,-4.88281,13.0615
81.234,-1.38432,9.22562,-0.79515,3.66211,-7.01904,13.1226
81.24,-0.886157,9.04838,-0.866998,2.80762,-7.75146,12.3901
81.245,-0.919687,8.97653,-0.905316,2.74658,-6.22558,12.5122
81.25,-1.36516,9.09628,-0.79515,2.44141,-4.21143,12.9395
81.255,-1.5855,9.1825,-0.617912,1.2207,-3.479,12.6343
81.26,-1.61903,9.20166,-0.373624,0.305176,-2.86865,12.3901
81.265,-1.63819,9.20646,-0.153281,0.305176,-2.07519,12.3901
81.27,-1.65256,9.27831,-0.0910074,0.183105,-1.58691,12.3291
81.275,-1.43222,9.3789,-0.17244,0,-0.976562,12.207
81.28,-0.934059,9.40285,-0.253873,0,-0.488281,11.9629
81.286,-0.464631,9.32621,-0.364039,0.854492,0.427246,11.4136
81.291,-0.541277,9.24478,-0.416729,2.07519,1.95312,10.8643
81.296,-0.924475,9.27831,-0.378411,2.74658,3.05176,10.3149
81.301,-1.33163,9.32141,-0.268245,2.80762,3.41797,9.52148
81.306,-1.47054,9.32621,-0.229927,2.50244,2.99072,9.0332
81.311,-1.39869,9.2831,-0.268245,2.86865,2.44141,8.97217
81.316,-1.41306,9.26394,-0.273032,3.78418,1.83106,9.27734
81.321,-1.42265,9.31184,-0.205971,4.27246,1.0376,9.27734
81.327,-1.31247,9.35494,-0.215555,4.3335,0.366211,9.27734
81.332,-1.31247,9.40763,-0.296978,4.94385,0.244141,9.33838
81.337,-1.28373,9.43159,-0.364039,5.49316,-0.427246,9.33838
81.342,-0.986749,9.49385,-0.387995,5.49316,-1.0376,9.21631
81.347,-0.680186,9.41243,-0.4311,5.37109,-0.732422,8.8501
81.352,-0.646656,9.27352,-0.546064,5.7373,0.427246,8.66699
81.357,-0.852626,9.24956,-0.608338,6.34766,1.09863,8.30078
81.362,-1.04423,9.31184,-0.565223,5.98144,0.976562,7.87354
81.367,-1.10171,9.29747,-0.57001,5.37109,0.915527,7.44629
81.373,-1.06818,9.2831,-0.689771,5.31006,1.34277,7.38525
81.378,-0.809521,9.2831,-0.737663,5.5542,1.34277,7.14111
81.383,-0.646656,9.28788,-0.775991,5.92041,2.07519,6.83594
81.388,-0.823883,9.33578,-0.756822,5.98144,2.80762,6.65283
81.393,-0.852626,9.35974,-0.704132,5.5542,3.41797,6.16455
81.398,-0.775991,9.39327,-0.598753,4.94385,3.90625,5.79834
81.403,-0.790352,9.331,-0.603541,4.3335,4.76074,5.43213
81.408,-0.895741,9.23519,-0.622709,4.08936,5.7373,5.06592
81.414,-0.958005,9.31663,-0.574807,3.72314,6.16455,4.82178
81.419,-0.890944,9.35974,-0.507746,3.11279,5.67627,4.39453
81.424,-0.88137,9.31184,-0.546064,2.56348,5.67627,4.02832
81.429,-0.981961,9.29747,-0.579594,2.50244,6.16455,3.96728
81.434,-1.11608,9.36453,-0.550851,2.31934,6.10351,3.84522
81.439,-1.18314,9.4268,-0.546064,1.89209,5.5542,3.54004
81.444,-1.14482,9.43638,-0.526905,1.46484,5.18799,3.23486
81.449,-1.04902,9.39806,-0.498162,1.34277,4.82178,3.11279
81.455,-1.00591,9.40763,-0.512533,1.09863,4.5166,2.86865
81.46,-1.06818,9.36453,-0.560435,0.793457,4.08936,2.68555
81.464,-1.07297,9.36453,-0.531692,0.366211,3.54004,2.19727
81.469,-1.12566,9.3741,-0.498162,-0.183105,3.17383,1.64795
81.475,-1.18314,9.31663,-0.488587,-0.793457,2.50244,1.28174
81.48,-1.08734,9.24956,-0.541277,-1.2207,1.52588,0.793457
81.484,-0.866998,9.31184,-0.579594,-1.52588,0.427246,0.183105
81.49,-0.57001,9.2831,-0.670602,-1.83106,-0.12207,-0.671387
81.495,-0.349677,9.27352,-0.699345,-1.89209,0.671387,-1.46484
81.499,-0.306563,9.27831,-0.665815,-2.13623,1.58691,-2.2583
81.504,-0.435898,9.26394,-0.603541,-2.13623,2.68555,-3.17383
81.51,-0.598753,9.30704,-0.550851,-2.44141,3.54004,-4.27246
81.515,-0.732876,9.34537,-0.507746,-2.68555,3.66211,-5.00488
81.519,-0.761619,9.36453,-0.435898,-2.62451,3.72314,-5.61523
81.525,-0.843052,9.41722,-0.383208,-2.62451,4.21143,-5.79834
81.53,-1.06338,9.47469,-0.383208,-2.38037,4.63867,-5.79834
81.534,-1.2981,9.54655,-0.383208,-2.19727,4.21143,-5.79834
81.539,-1.41306,9.51302,-0.354465,-2.19727,3.17383,-5.61523
81.545,-1.43222,9.49385,-0.416729,-2.19727,2.13623,-5.31006
81.55,-1.33642,9.40285,-0.402367,-2.07519,1.15967,-4.88281
81.554,-1.26457,9.36932,-0.407154,-1.77002,0.427246,-4.57764
81.559,-1.22146,9.36932,-0.364039,-1.83106,0.12207,-4.15039
81.565,-1.22146,9.31663,-0.354465,-2.01416,-0.12207,-3.84522
81.569,-1.23583,9.23519,-0.349677,-1.89209,-0.12207,-3.60107
81.574,-1.23583,9.1825,-0.4311,-1.77002,-0.183105,-3.479
81.58,-1.12566,9.20166,-0.464631,-1.77002,-0.305176,-3.2959
81.585,-1.02985,9.21603,-0.526905,-1.83106,-0.244141,-3.11279
81.589,-1.12087,9.28788,-0.574807,-1.89209,-0.183105,-2.86865
81.594,-1.1065,9.34057,-0.565223,-1.95312,-0.427246,-2.56348
81.6,-0.900529,9.35974,-0.507746,-2.2583,-0.488281,-2.56348
81.605,-0.809521,9.36453,-0.522118,-2.13623,0.244141,-2.31934
81.609,-0.924475,9.33578,-0.550851,-1.89209,0.793457,-2.07519
81.615,-1.07776,9.36453,-0.512533,-1.89209,1.0376,-1.77002
81.62,-1.23104,9.32621,-0.421526,-2.19727,1.15967,-1.52588
81.624,-1.28852,9.34537,-0.320934,-2.07519,0.854492,-1.2207
81.629,-1.30768,9.30704,-0.325721,-1.83106,0.671387,-0.671387
81.635,-1.44659,9.36453,-0.335306,-1.64795,0.610352,0.061035
81.64,-1.43701,9.36932,-0.301775,-1.52588,0.12207,0.427246
81.644,-1.31726,9.331,-0.34488,-1.28174,-0.732422,0.793457
81.65,-1.14482,9.32141,-0.34488,-1.0376,-1.46484,1.2207
81.655,-1.08255,9.32141,-0.320934,-0.610352,-1.58691,1.52588
81.659,-1.12087,9.29268,-0.316147,-0.366211,-1.64795,1.83106
81.664,-1.18793,9.29268,-0.220342,-0.244141,-1.89209,2.01416
81.67,-1.17356,9.23999,-0.234714,0.183105,-1.95312,2.38037
81.675,-1.19751,9.23041,-0.273032,0.366211,-1.95312,2.56348
81.679,-1.25499,9.23519,-0.210758,0.610352,-2.07519,2.80762
81.684,-1.21667,9.22562,-0.191599,0.854492,-2.19727,2.92969
81.69,-1.1544,9.23041,-0.234714,1.15967,-2.13623,2.99072
81.694,-1.08255,9.26394,-0.301775,1.46484,-1.95312,2.92969
81.699,-0.972377,9.32141,-0.39757,1.70898,-1.70898,2.86865
81.705,-0.699345,9.32141,-0.459844,1.64795,-1.46484,2.80762
81.71,-0.622709,9.23041,-0.550851,1.77002,-0.671387,2.56348
81.714,-0.838255,9.22082,-0.579594,1.89209,0.366211,2.19727
81.719,-1.16398,9.32141,-0.512533,1.70898,0.305176,2.13623
81.725,-1.24062,9.36932,-0.39757,1.2207,-0.488281,1.89209
81.73,-1.08734,9.331,-0.354465,1.2207,-1.09863,1.83106
81.734,-1.01549,9.29268,-0.34488,1.52588,-0.854492,1.83106
81.74,-1.10171,9.30704,-0.359252,1.77002,-0.854492,1.83106
81.745,-1.09213,9.35016,-0.364039,1.77002,-0.854492,1.64795
81.749,-1.0586,9.34537,-0.387995,1.95312,-0.671387,1.40381
81.754,-0.986749,9.32141,-0.416729,2.01416,-0.488281,1.34277
81.76,-0.847839,9.29747,-0.479003,2.01416,-0.305176,1.2207
81.765,-0.82868,9.29268,-0.526905,1.95312,0.12207,1.0376
81.769,-0.919687,9.34537,-0.560435,1.89209,0.549316,0.732422
81.775,-0.905316,9.36453,-0.541277,1.58691,0.549316,0.488281
81.78,-0.833467,9.3741,-0.526905,1.40381,0.427246,0.183105
81.784,-0.780778,9.331,-0.488587,1.28174,0.488281,0.061035
81.789,-0.819096,9.29747,-0.57001,1.2207,0.976562,0
81.795,-1.04423,9.35494,-0.593966,1.2207,1.46484,0
81.8,-1.18314,9.43638,-0.641868,0.915527,1.09863,-0.183105
81.804,-1.05381,9.49385,-0.637071,0.610352,0.061035,-0.305176
81.809,-0.852626,9.46032,-0.603541,0.549316,-0.427246,-0.183105
81.815,-0.929272,9.39806,-0.555648,0.854492,-0.427246,-0.061035
81.819,-1.12087,9.40285,-0.469428,0.671387,-0.549316,-0.061035
81.824,-1.14482,9.3741,-0.402367,0.488281,-1.09863,-0.183105
81.83,-1.05381,9.29747,-0.39757,0.732422,-1.52588,-0.244141
81.835,-0.972377,9.2831,-0.383208,0.915527,-1.70898,0
81.839,-0.929272,9.25435,-0.402367,1.0376,-1.28174,0.183105
81.844,-0.948431,9.2831,-0.411942,1.15967,-0.793457,0.12207
81.85,-0.924475,9.33578,-0.411942,0.976562,-0.427246,0.061035
81.855,-0.943634,9.32141,-0.488587,0.976562,-0.183105,0.061035
81.859,-1.00112,9.33578,-0.531692,1.15967,0,0.183105
81.865,-1.11129,9.32141,-0.517321,1.28174,0,0.244141
81.87,-1.10171,9.34057,-0.474215,0.976562,-0.183105,0.12207
81.874,-1.07776,9.33578,-0.4311,0.976562,-0.366211,0.244141
81.879,-1.03944,9.33578,-0.407154,1.09863,-0.610352,0.488281
81.885,-1.02985,9.27352,-0.392783,1.34277,-0.793457,0.610352
81.89,-1.0586,9.25435,-0.402367,1.46484,-0.793457,0.549316
81.894,-1.02985,9.27831,-0.392783,1.34277,-0.915527,0.488281
81.9,-1.06338,9.33578,-0.387995,1.46484,-0.915527,0.488281
81.905,-1.02028,9.34057,-0.464631,1.58691,-1.0376,0.427246
81.909,-0.890944,9.35494,-0.522118,1.52588,-1.09863,0.366211
81.914,-0.785565,9.32141,-0.555648,1.52588,-0.732422,0.061035
81.92,-0.74246,9.35974,-0.593966,1.52588,-0.183105,-0.183105
81.925,-0.785565,9.35974,-0.675399,1.34277,0.305176,-0.488281
81.929,-0.852626,9.39327,-0.680186,1.0376,0.793457,-0.854492
81.934,-0.934059,9.40763,-0.680186,0.793457,0.915527,-1.0376
81.94,-0.857414,9.41243,-0.670602,0.366211,0.488281,-1.40381
81.944,-0.665815,9.29747,-0.651443,0.244141,0.549316,-1.58691
81.949,-0.847839,9.31663,-0.608338,0.488281,0.854492,-1.46484
81.955,-1.07776,9.40285,-0.555648,0.061035,0.610352,-1.77002
81.96,-1.14961,9.35974,-0.445472,-0.305176,0.183105,-1.95312
81.964,-1.03944,9.35494,-0.4311,-0.244141,0.12207,-1.77002
81.969,-0.948431,9.29747,-0.502959,-0.12207,0.061035,-1.52588
81.975,-1.02985,9.26394,-0.536489,0.061035,0.427246,-1.46484
81.98,-1.17356,9.32621,-0.546064,0.061035,0.244141,-1.46484
81.984,-1.22146,9.32141,-0.445472,-0.12207,-0.183105,-1.52588
81.99,-1.14961,9.29268,-0.402367,-0.12207,-0.549316,-1.46484
81.995,-1.08734,9.29268,-0.387995,0.12207,-0.976562,-1.40381
