t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
83.45,0.0526895,-9.51781,-1.1544,1.09863,-0.854492,-0.488281
83.455,0.0910074,-9.46512,-1.1544,1.09863,-0.793457,-0.366211
83.46,0.143697,-9.52738,-1.14961,0.976562,-0.610352,0
83.465,0.129335,-9.54655,-1.14003,0.854492,-0.366211,0.12207
83.469,0.148494,-9.5705,-1.11608,0.915527,-0.12207,0.366211
83.474,0.110166,-9.55134,-1.15919,0.915527,0.061035,0.610352
83.479,0.0862201,-9.56091,-1.16398,0.976562,0.061035,0.610352
83.484,0.0862201,-9.58487,-1.16398,0.854492,0.12207,0.732422
83.489,0.0766455,-9.55613,-1.14961,0.854492,0.366211,0.915527
83.494,0.0526895,-9.55134,-1.13524,0.915527,0.366211,0.976562
83.499,-0.0143716,-9.56091,-1.18314,0.793457,0.366211,0.854492
83.504,-0.0191589,-9.52738,-1.18314,0.854492,0.183105,0.854492
83.508,-0.0287433,-9.54655,-1.15919,1.09863,-0.12207,0.854492
83.513,0.0191589,-9.55134,-1.17835,0.915527,-0.305176,0.854492
83.518,0.0479022,-9.54176,-1.17356,0.976562,-0.12207,0.793457
83.523,0.0287433,-9.58487,-1.18793,0.976562,-0.061035,0.793457
83.528,-0.0191589,-9.5705,-1.15919,0.976562,-0.183105,0.732422
83.533,-0.0574768,-9.58487,-1.1544,1.0376,-0.427246,0.610352
83.538,-0.0718484,-9.58966,-1.15919,1.0376,-0.427246,0.488281
83.542,-0.0191589,-9.55134,-1.14003,1.09863,-0.549316,0.427246
83.548,-0.0383179,-9.55613,-1.14961,0.915527,-0.610352,0.244141
83.553,-0.0574768,-9.56091,-1.12087,0.976562,-0.427246,0.183105
83.557,-0.0574768,-9.54655,-1.13524,0.976562,-0.366211,-0.061035
83.562,-0.0479022,-9.55613,-1.1065,0.976562,-0.366211,0
83.568,-0.0479022,-9.51781,-1.12566,0.915527,-0.366211,-0.244141
83.573,-0.0191589,-9.54655,-1.1065,0.915527,-0.366211,-0.305176
83.577,0.0383179,-9.58966,-1.11608,0.915527,-0.305176,-0.305176
83.583,0.0574768,-9.53218,-1.16877,0.854492,-0.549316,-0.305176
83.588,0.100592,-9.5226,-1.16398,0.854492,-0.488281,-0.244141
83.592,0.0479022,-9.5705,-1.11608,0.793457,-0.305176,-0.305176
83.597,-0.0143716,-9.59444,-1.14961,0.610352,-0.183105,-0.061035
83.603,-0.0239462,-9.55134,-1.1544,0.732422,-0.061035,-0.183105
83.608,0.0143716,-9.56091,-1.14482,0.671387,-0.244141,-0.366211
83.612,0.0335306,-9.54176,-1.16877,0.732422,-0.305176,-0.305176
83.618,0.00958437,-9.50822,-1.13045,0.610352,-0.305176,-0.427246
83.623,-0.0479022,-9.54176,-1.13045,0.732422,-0.366211,-0.305176
83.627,-0.0287433,-9.54655,-1.17835,0.732422,-0.549316,-0.305176
83.632,0.0622739,-9.56091,-1.13045,0.610352,-0.610352,-0.366211
83.638,0.0814328,-9.55134,-1.14003,0.488281,-0.732422,-0.244141
83.643,0.0814328,-9.56091,-1.14003,0.610352,-0.427246,-0.183105
83.647,0.0383179,-9.59924,-1.10171,0.793457,-0.488281,-0.12207
83.652,0,-9.56091,-1.08255,0.549316,-0.610352,-0.061035
83.658,0.0143716,-9.56571,-1.09213,0.549316,-0.488281,-0.12207
83.662,0.0431149,-9.56091,-1.10171,0.549316,-0.427246,-0.061035
83.667,0.0191589,-9.54176,-1.13045,0.488281,-0.366211,-0.061035
83.673,-0.0239462,-9.58008,-1.14482,0.488281,-0.366211,0
83.678,-0.00478728,-9.56571,-1.12566,0.366211,-0.488281,-0.12207
83.682,0.00958437,-9.5226,-1.16877,0.366211,-0.549316,-0.061035
83.687,0.0383179,-9.53697,-1.14482,0.366211,-0.427246,-0.061035
83.693,0.0239462,-9.54176,-1.14961,0.427246,-0.305176,-0.12207
83.698,0.0143716,-9.55134,-1.19272,0.488281,-0.488281,0.12207
83.702,0.0383179,-9.53218,-1.20709,0.549316,-0.732422,0.061035
83.708,0.0239462,-9.56091,-1.19272,0.488281,-0.610352,-0.12207
83.713,-0.0431149,-9.55134,-1.13045,0.488281,-0.549316,0
83.717,-0.0718484,-9.54176,-1.1544,0.366211,-0.610352,-0.12207
83.722,-0.0814328,-9.56091,-1.17835,0.610352,-0.732422,-0.244141
83.728,-0.0431149,-9.5705,-1.17356,0.732422,-0.854492,-0.244141
83.733,-0.0143716,-9.53697,-1.18793,0.488281,-0.732422,-0.427246
83.737,-0.0383179,-9.52738,-1.17356,0.549316,-0.671387,-0.427246
83.743,-0.0239462,-9.53218,-1.14482,0.610352,-0.732422,-0.549316
83.747,-0.00478728,-9.53218,-1.17835,0.671387,-0.854492,-0.427246
83.752,0.0479022,-9.53218,-1.19272,0.610352,-0.915527,-0.305176
83.757,0.143697,-9.51781,-1.13524,0.671387,-0.915527,-0.305176
83.762,0.124538,-9.55134,-1.12087,0.610352,-0.610352,-0.061035
83.767,0.0670612,-9.53218,-1.13524,0.610352,-0.549316,0.12207
83.772,0.0814328,-9.5226,-1.16398,0.793457,-0.427246,0.244141
83.777,0.0287433,-9.56091,-1.17356,0.793457,-0.244141,0.488281
83.782,-0.0239462,-9.56091,-1.1544,0.854492,-0.12207,0.488281
83.786,-0.0431149,-9.56571,-1.16398,0.732422,-0.12207,0.549316
83.791,-0.0479022,-9.55613,-1.19751,0.671387,-0.244141,0.366211
83.796,-0.0191589,-9.53218,-1.19272,0.732422,-0.183105,0.305176
83.801,-0.00958437,-9.53697,-1.16398,0.793457,-0.12207,0.244141
83.806,-0.00958437,-9.54176,-1.16877,0.793457,-0.183105,0.305176
83.811,0.0191589,-9.5705,-1.18793,0.732422,-0.366211,0.305176
83.816,0.0718484,-9.58008,-1.23583,0.732422,-0.366211,0.244141
83.82,0.114963,-9.57529,-1.17835,0.854492,-0.488281,0.305176
83.825,0.0622739,-9.58966,-1.14961,0.732422,-0.305176,0.305176
83.83,0.0191589,-9.58008,-1.1065,0.732422,-0.305176,0.305176
83.835,-0.00478728,-9.58008,-1.15919,0.915527,-0.305176,0.305176
83.84,-0.0431149,-9.58008,-1.10171,0.793457,-0.244141,0.244141
83.845,-0.0239462,-9.55134,-1.09213,0.610352,-0.183105,0.183105
83.85,-0.0287433,-9.55613,-1.1544,0.549316,-0.061035,0.12207
83.855,-0.00958437,-9.5226,-1.18314,0.732422,0,0.061035
83.86,0.00478728,-9.54655,-1.1544,0.732422,-0.061035,0.061035
83.864,0.0479022,-9.54655,-1.14482,0.732422,-0.183105,0.12207
83.869,0.0335306,-9.56091,-1.13524,0.671387,-0.061035,0.061035
83.874,0.0335306,-9.56091,-1.14961,0.427246,-0.061035,0.183105
83.879,0.0287433,-9.58008,-1.17835,0.671387,-0.061035,0.305176
83.884,0.00958437,-9.58008,-1.18314,0.671387,-0.12207,0.183105
83.889,0.00958437,-9.58008,-1.16398,0.610352,-0.061035,0.061035
83.894,-0.0143716,-9.56571,-1.14961,0.671387,0,0.12207
83.898,-0.0287433,-9.57529,-1.14482,0.732422,0,0.12207
83.903,-0.0766455,-9.54655,-1.14961,0.793457,-0.183105,-0.183105
83.908,-0.0574768,-9.55613,-1.17835,0.671387,-0.305176,-0.366211
83.913,0.0143716,-9.55134,-1.18314,0.793457,-0.305176,-0.183105
83.918,0.0191589,-9.53697,-1.17835,0.854492,-0.305176,-0.366211
83.923,-0.0287433,-9.5705,-1.2023,0.915527,-0.366211,-0.305176
83.928,-0.0622739,-9.57529,-1.16877,0.976562,-0.427246,-0.427246
83.933,-0.0239462,-9.55134,-1.1544,0.915527,-0.610352,-0.488281
83.937,0.0287433,-9.56571,-1.17835,0.976562,-0.671387,-0.488281
83.943,0.0287433,-9.55134,-1.14482,1.0376,-0.610352,-0.488281
83.948,-0.00958437,-9.55134,-1.14003,0.793457,-0.549316,-0.549316
83.952,-0.0287433,-9.53697,-1.13524,0.915527,-0.549316,-0.488281
83.958,-0.0239462,-9.5226,-1.12566,0.915527,-0.488281,-0.366211
83.963,-0.0239462,-9.55134,-1.11608,0.732422,-0.427246,-0.366211
83.967,0.0191589,-9.55134,-1.13045,0.671387,-0.427246,-0.427246
83.972,0.00958437,-9.54176,-1.13524,0.671387,-0.366211,-0.427246
83.978,0.0239462,-9.54176,-1.14961,0.732422,-0.244141,-0.488281
83.983,0.0766455,-9.53697,-1.14961,0.732422,-0.061035,-0.366211
83.987,0.105379,-9.53218,-1.12566,0.610352,0,-0.244141
83.993,0.0862201,-9.53697,-1.17835,0.854492,0,-0.061035
83.998,0.0143716,-9.54655,-1.19272,0.732422,-0.12207,0
84.002,0.00478728,-9.55134,-1.14961,0.732422,-0.183105,-0.12207
84.007,-0.0335306,-9.55134,-1.15919,0.793457,-0.244141,-0.061035
84.013,-0.0622739,-9.55613,-1.14961,0.671387,-0.305176,-0.061035
84.018,-0.0670612,-9.53218,-1.14482,0.732422,-0.427246,-0.12207
84.022,-0.00958437,-9.52738,-1.12566,0.854492,-0.671387,-0.12207
84.027,0.0574768,-9.54655,-1.1065,0.610352,-0.793457,-0.12207
84.033,0.0718484,-9.54655,-1.13524,0.610352,-0.671387,-0.12207
84.037,-0.0335306,-9.5705,-1.15919,0.610352,-0.549316,-0.12207
84.042,-0.00958437,-9.58487,-1.08255,0.671387,-0.488281,-0.12207
84.048,0.00958437,-9.57529,-1.13045,0.732422,-0.549316,-0.244141
84.053,0.0191589,-9.5705,-1.1544,0.610352,-0.610352,-0.244141
84.057,0.0335306,-9.53697,-1.13524,0.610352,-0.488281,-0.244141
84.062,0.00958437,-9.54176,-1.14482,0.549316,-0.183105,-0.305176
84.068,-0.0287433,-9.54655,-1.17356,0.488281,-0.244141,-0.244141
84.073,-0.0431149,-9.54655,-1.12087,0.427246,-0.244141,-0.305176
84.077,-0.0383179,-9.53697,-1.13045,0.549316,-0.488281,-0.366211
84.083,-0.0335306,-9.5226,-1.14003,0.549316,-0.244141,-0.427246
84.088,-0.0622739,-9.51781,-1.14961,0.488281,-0.244141,-0.305176
84.092,-0.0143716,-9.51302,-1.17835,0.549316,-0.366211,-0.244141
84.097,0.0431149,-9.53697,-1.17356,0.671387,-0.488281,-0.183105
84.103,0.0479022,-9.53218,-1.14003,0.488281,-0.183105,-0.183105
84.108,0.0287433,-9.51302,-1.16398,0.610352,-0.244141,-0.183105
84.112,-0.0479022,-9.54655,-1.17835,0.610352,-0.183105,-0.12207
84.118,0.00958437,-9.5705,-1.14961,0.610352,-0.366211,-0.183105
84.123,-0.0143716,-9.58008,-1.14003,0.610352,-0.366211,-0.061035
84.127,0.0287433,-9.5705,-1.15919,0.549316,-0.183105,0.12207
84.132,0.0479022,-9.56091,-1.11129,0.549316,-0.244141,0.183105
84.138,0.0287433,-9.55613,-1.1065,0.549316,-0.183105,0.12207
84.142,0.0622739,-9.59444,-1.12566,0.549316,-0.183105,0.244141
84.147,0.0862201,-9.58008,-1.11608,0.366211,-0.12207,0.244141
84.152,0.100592,-9.57529,-1.12087,0.183105,0.12207,0.305176
84.157,-0.00958437,-9.58008,-1.11129,0.305176,0.305176,0.244141
84.162,-0.0766455,-9.59924,-1.14003,0.183105,0.183105,0.366211
84.167,-0.0479022,-9.58487,-1.14003,0.366211,0.061035,0.305176
84.172,0.00478728,-9.58487,-1.11129,0.366211,0.061035,0.12207
84.176,-0.0479022,-9.54176,-1.14003,0.305176,0.183105,-0.061035
84.181,-0.0670612,-9.54655,-1.18793,0.183105,0.183105,0
84.186,-0.0814328,-9.54655,-1.14482,0.12207,0.061035,0
84.191,-0.0670612,-9.55613,-1.13045,0.305176,-0.12207,-0.183105
84.196,0.00478728,-9.53697,-1.11608,0.366211,-0.12207,-0.183105
84.201,-0.00478728,-9.53697,-1.14482,0.366211,-0.183105,-0.366211
84.206,-0.00958437,-9.53697,-1.18314,0.366211,-0.244141,-0.427246
84.211,0.0143716,-9.53697,-1.20709,0.305176,-0.305176,-0.366211
84.215,0.0143716,-9.54176,-1.20709,0.488281,-0.305176,-0.427246
84.22,0.0479022,-9.54655,-1.19272,0.488281,-0.305176,-0.427246
84.225,0.0239462,-9.56091,-1.14482,0.488281,-0.183105,-0.366211
84.23,-0.0383179,-9.56571,-1.10171,0.427246,-0.366211,-0.305176
84.235,-0.00958437,-9.57529,-1.12087,0.366211,-0.366211,-0.366211
84.24,0.0239462,-9.56571,-1.1544,0.427246,-0.244141,-0.366211
84.245,0.0574768,-9.57529,-1.1544,0.305176,-0.183105,-0.244141
84.25,0.0383179,-9.5705,-1.2023,0.427246,-0.183105,-0.366211
84.255,0.0287433,-9.54655,-1.19272,0.366211,-0.244141,-0.183105
84.259,-0.0143716,-9.5705,-1.15919,0.244141,-0.12207,-0.12207
84.264,-0.0191589,-9.58487,-1.17835,0.366211,-0.061035,-0.183105
84.269,-0.0479022,-9.55134,-1.2023,0.549316,-0.061035,-0.366211
84.274,-0.00958437,-9.54655,-1.17835,0.610352,-0.305176,-0.488281
84.279,-0.0526895,-9.52738,-1.21188,0.488281,-0.183105,-0.549316
84.284,-0.0335306,-9.54176,-1.17835,0.549316,-0.183105,-0.610352
84.289,-0.0287433,-9.55613,-1.18314,0.610352,-0.12207,-0.549316
84.293,-0.0191589,-9.51781,-1.18793,0.610352,-0.305176,-0.488281
84.298,-0.0191589,-9.51302,-1.16877,0.549316,-0.549316,-0.549316
84.303,0.0335306,-9.55134,-1.13045,0.488281,-0.366211,-0.671387
84.308,0.0143716,-9.54176,-1.14482,0.610352,-0.305176,-0.732422
84.313,-0.0335306,-9.51302,-1.14482,0.549316,-0.183105,-0.732422
84.318,-0.0191589,-9.56571,-1.12087,0.549316,-0.244141,-0.549316
84.323,0.00958437,-9.5705,-1.15919,0.549316,-0.305176,-0.488281
84.328,0.0383179,-9.56091,-1.14961,0.610352,-0.244141,-0.549316
84.333,0.0383179,-9.58008,-1.15919,0.549316,-0.244141,-0.366211
84.338,-0.0143716,-9.55134,-1.17356,0.488281,-0.061035,-0.366211
84.342,0.0191589,-9.54176,-1.18314,0.488281,0.061035,-0.366211
84.347,0.00478728,-9.55613,-1.16398,0.366211,0.061035,-0.427246
84.353,0,-9.55613,-1.18793,0.549316,-0.12207,-0.305176
84.358,0.0191589,-9.58487,-1.2023,0.732422,-0.12207,-0.244141
84.362,0.0383179,-9.57529,-1.22146,0.732422,-0.183105,-0.244141
84.368,0.0191589,-9.5705,-1.2023,0.854492,-0.12207,-0.305176
84.373,-0.00958437,-9.54655,-1.23583,0.732422,-0.244141,-0.244141
84.377,-0.00478728,-9.51781,-1.18793,0.915527,-0.366211,-0.183105
84.382,0,-9.55134,-1.19751,0.854492,-0.366211,-0.183105
84.388,0,-9.55613,-1.15919,0.915527,-0.305176,-0.244141
84.393,0.0335306,-9.50822,-1.13524,0.732422,-0.366211,-0.183105
84.397,-0.00478728,-9.55613,-1.14003,0.793457,-0.366211,-0.183105
84.402,-0.0191589,-9.55134,-1.13045,0.854492,-0.305176,-0.183105
84.408,0.0143716,-9.5705,-1.17356,0.915527,-0.183105,-0.12207
84.412,-0.00478728,-9.58966,-1.15919,0.732422,-0.12207,-0.244141
84.417,0.0143716,-9.53218,-1.18793,0.732422,-0.061035,-0.183105
84.423,0.0143716,-9.52738,-1.14482,0.854492,-0.183105,-0.061035
84.428,0.0335306,-9.54655,-1.15919,0.732422,-0.061035,0.061035
84.432,0.0335306,-9.53218,-1.13524,0.732422,0.12207,0
84.437,-0.0191589,-9.54176,-1.13524,0.793457,0.061035,0.061035
84.443,-0.0143716,-9.56091,-1.14482,0.732422,0,0
84.448,-0.0287433,-9.58008,-1.11608,0.732422,-0.061035,-0.183105
84.452,0.00958437,-9.54655,-1.14003,0.793457,-0.12207,-0.061035
84.458,0.0287433,-9.56091,-1.16398,0.793457,0.061035,-0.244141
84.463,0,-9.55134,-1.1544,0.915527,0.12207,-0.183105
84.467,-0.00958437,-9.52738,-1.14961,0.854492,-0.061035,-0.12207
84.472,0.0143716,-9.54655,-1.16877,0.732422,-0.183105,-0.061035
84.478,0.0670612,-9.56571,-1.16398,0.732422,0.12207,-0.12207
84.483,0,-9.55134,-1.18314,0.732422,0.12207,-0.183105
84.487,-0.0239462,-9.54655,-1.17835,0.854492,0.183105,-0.183105
84.493,0.0287433,-9.58008,-1.19751,0.915527,0.12207,-0.183105
84.498,-0.00958437,-9.55134,-1.12566,0.915527,-0.061035,-0.12207
84.502,0.00958437,-9.58487,-1.1065,0.671387,0.12207,-0.305176
84.507,0.00478728,-9.59924,-1.13045,0.610352,0.12207,-0.427246
84.513,-0.0574768,-9.58487,-1.13524,0.793457,0.183105,-0.488281
84.518,-0.0670612,-9.56091,-1.16398,0.732422,0,-0.549316
84.522,-0.0479022,-9.53218,-1.20709,0.793457,-0.12207,-0.671387
84.527,-0.0431149,-9.53218,-1.12566,0.793457,-0.244141,-0.732422
84.533,-0.0143716,-9.55134,-1.11608,0.793457,-0.183105,-0.671387
84.537,0,-9.53697,-1.12087,0.671387,-0.061035,-0.671387
84.542,0.0383179,-9.53697,-1.2023,0.793457,-0.12207,-0.732422
84.547,0.00478728,-9.52738,-1.16398,0.793457,-0.183105,-0.549316
84.552,0.0383179,-9.53218,-1.14961,0.793457,0,-0.488281
84.557,0.0574768,-9.51781,-1.18314,0.793457,0,-0.488281
84.562,0.0479022,-9.54655,-1.17356,0.793457,-0.061035,-0.366211
84.567,0.0526895,-9.52738,-1.15919,0.793457,-0.061035,-0.366211
84.571,0.0191589,-9.5226,-1.14003,0.793457,-0.12207,-0.244141
84.576,0.0287433,-9.53218,-1.16877,0.854492,0,-0.12207
84.581,0.0670612,-9.52738,-1.16398,0.793457,0.061035,0
84.586,0.0191589,-9.52738,-1.1544,0.793457,0.061035,0.061035
84.591,0.0431149,-9.57529,-1.2023,0.732422,0.183105,0.12207
84.596,0.00478728,-9.60882,-1.13524,0.854492,0.183105,0.183105
84.601,0,-9.55134,-1.18314,0.915527,0.183105,0.12207
84.606,0.0287433,-9.56571,-1.21188,0.854492,0,0.244141
84.611,0.0383179,-9.5226,-1.14003,0.915527,-0.061035,0.183105
84.615,-0.00958437,-9.54655,-1.16398,0.854492,-0.12207,0.183105
84.62,-0.0718484,-9.58487,-1.19751,0.854492,-0.12207,0.183105
84.625,-0.0766455,-9.57529,-1.18314,1.09863,-0.183105,0.183105
84.63,0.0143716,-9.59444,-1.19751,0.976562,-0.427246,0.061035
84.635,0.0335306,-9.53218,-1.22625,1.0376,-0.366211,0
84.64,0.0287433,-9.51781,-1.17356,0.976562,-0.366211,0.061035
84.645,0,-9.53697,-1.17356,0.915527,-0.244141,0
84.65,-0.0718484,-9.53697,-1.18314,1.09863,-0.427246,0
84.654,-0.0670612,-9.56091,-1.15919,1.0376,-0.427246,0
84.659,-0.00478728,-9.53697,-1.15919,1.0376,-0.427246,0
84.664,0.00478728,-9.54655,-1.15919,1.0376,-0.366211,-0.12207
84.669,-0.00478728,-9.54655,-1.15919,1.0376,-0.427246,-0.061035
84.674,0.00478728,-9.56571,-1.13045,1.0376,-0.244141,0
84.679,-0.0191589,-9.53697,-1.17356,1.09863,-0.183105,0
84.684,0.0431149,-9.56091,-1.14003,1.09863,-0.305176,0.061035
84.688,0.0766455,-9.52738,-1.12087,0.976562,-0.183105,-0.061035
84.693,0.0670612,-9.55134,-1.14003,0.976562,-0.12207,0.061035
84.698,0.0239462,-9.56571,-1.13524,0.976562,-0.183105,0.12207
84.703,0,-9.55613,-1.14961,0.976562,-0.061035,0.183105
84.708,-0.0526895,-9.60403,-1.14961,1.0376,-0.12207,0.305176
84.713,0.0574768,-9.54655,-1.1544,1.15967,-0.305176,0.183105
84.718,0.0814328,-9.51781,-1.16398,0.915527,-0.183105,0.183105
84.723,0.0766455,-9.55613,-1.14961,1.0376,-0.183105,0.305176
84.728,0.00478728,-9.59924,-1.18314,1.09863,0.061035,0.366211
84.733,-0.00958437,-9.6136,-1.14961,1.09863,-0.061035,0.488281
84.737,0.00478728,-9.58008,-1.11129,1.09863,-0.183105,0.366211
84.743,-0.00478728,-9.53697,-1.19751,1.0376,-0.12207,0.427246
84.748,-0.00958437,-9.50822,-1.19751,1.15967,-0.061035,0.427246
84.753,0.00478728,-9.56571,-1.21188,1.2207,0,0.244141
84.757,0.00478728,-9.5705,-1.15919,1.2207,-0.061035,0.305176
84.763,-0.0526895,-9.53218,-1.16877,1.28174,-0.183105,0.244141
84.768,-0.0622739,-9.54655,-1.09213,1.15967,-0.305176,0.12207
84.772,-0.0383179,-9.5705,-1.10171,1.2207,-0.366211,0
84.777,-0.0335306,-9.54655,-1.08734,1.09863,-0.305176,0.061035
84.783,-0.0191589,-9.55134,-1.1065,1.09863,-0.427246,0
84.787,0.0479022,-9.50822,-1.18314,1.0376,-0.305176,-0.12207
84.792,0.0383179,-9.52738,-1.14961,0.976562,-0.183105,0
84.798,-0.0239462,-9.56091,-1.14482,0.732422,-0.12207,-0.061035
84.803,-0.0239462,-9.52738,-1.12087,0.915527,-0.061035,-0.061035
84.807,-0.0143716,-9.52738,-1.14482,0.793457,-0.12207,-0.12207
84.812,-0.00958437,-9.5705,-1.14482,0.854492,0,-0.12207
84.818,-0.0143716,-9.52738,-1.12566,0.854492,0.061035,-0.183105
84.823,0.0143716,-9.54176,-1.11608,0.732422,0.061035,-0.244141
84.827,-0.00958437,-9.56571,-1.10171,0.793457,0,-0.244141
84.833,-0.0383179,-9.57529,-1.14003,0.610352,0,-0.305176
84.838,-0.0431149,-9.57529,-1.16398,0.671387,0,-0.366211
84.842,0,-9.56571,-1.13045,0.793457,-0.061035,-0.305176
84.847,-0.00958437,-9.56571,-1.16398,0.793457,-0.061035,-0.366211
84.853,0.00478728,-9.54176,-1.18793,0.549316,-0.183105,-0.305176
84.858,-0.00478728,-9.5705,-1.19272,0.671387,-0.305176,-0.305176
84.862,0.0287433,-9.58487,-1.18314,0.793457,-0.244141,-0.244141
84.868,-0.0143716,-9.54655,-1.18793,0.793457,-0.244141,-0.305176
84.873,-0.0239462,-9.52738,-1.16877,0.976562,-0.366211,-0.305176
84.878,-0.0287433,-9.55613,-1.13045,0.854492,-0.366211,-0.305176
84.882,-0.00958437,-9.55134,-1.1065,0.793457,-0.305176,-0.244141
84.888,0.0143716,-9.54176,-1.11129,0.793457,-0.244141,-0.183105
84.893,0.00478728,-9.55134,-1.10171,0.671387,-0.244141,-0.183105
84.897,0.0335306,-9.52738,-1.11129,0.671387,-0.183105,-0.183105
84.902,0.0191589,-9.52738,-1.14003,0.610352,-0.183105,-0.183105
84.908,0.0718484,-9.54176,-1.09691,0.610352,-0.366211,0
84.912,0.129335,-9.55134,-1.12087,0.427246,-0.244141,-0.12207
84.917,0.0622739,-9.56091,-1.14961,0.488281,-0.061035,0
84.923,-0.0814328,-9.5705,-1.1544,0.549316,0.183105,0
84.928,-0.0814328,-9.57529,-1.1544,0.366211,0,0
84.932,-0.0526895,-9.58487,-1.17356,0.427246,-0.244141,-0.183105
84.937,-0.0431149,-9.5705,-1.14482,0.488281,-0.244141,-0.366211
84.942,-0.0431149,-9.53218,-1.14482,0.610352,-0.183105,-0.366211
84.947,-0.0526895,-9.56091,-1.18314,0.610352,-0.183105,-0.610352
84.952,-0.0239462,-9.55613,-1.18314,0.549316,-0.244141,-0.549316
84.957,-0.0431149,-9.56571,-1.19272,0.488281,-0.427246,-0.671387
84.962,-0.0191589,-9.56571,-1.14961,0.671387,-0.549316,-0.793457
84.966,-0.0431149,-9.56091,-1.14003,0.793457,-0.671387,-0.854492
84.971,-0.0239462,-9.55613,-1.17835,0.610352,-0.671387,-0.793457
84.976,-0.00478728,-9.55134,-1.14961,0.732422,-0.732422,-0.732422
84.981,0.0191589,-9.52738,-1.17356,0.671387,-0.671387,-0.732422
84.986,0.0431149,-9.56571,-1.16877,0.549316,-0.793457,-0.732422
84.991,0.0143716,-9.55134,-1.13524,0.671387,-0.732422,-0.671387
84.996,0,-9.53218,-1.14961,0.610352,-0.488281,-0.488281
85.001,0,-9.50344,-1.12566,0.488281,-0.671387,-0.488281
85.006,-0.0143716,-9.5226,-1.16398,0.549316,-0.732422,-0.427246
85.01,-0.00478728,-9.50344,-1.1065,0.488281,-0.732422,-0.366211
85.015,0.0191589,-9.5226,-1.1065,0.488281,-0.610352,-0.183105
85.02,0.0239462,-9.53697,-1.14482,0.366211,-0.305176,-0.12207
85.025,0.0383179,-9.55613,-1.14482,0.305176,-0.061035,-0.183105
85.03,0.00478728,-9.53697,-1.10171,0.366211,-0.12207,-0.305176
85.035,0.00958437,-9.55613,-1.12566,0.366211,-0.12207,-0.244141
85.04,0.0191589,-9.55613,-1.16398,0.183105,-0.183105,-0.12207
85.045,0.0287433,-9.55613,-1.11129,0.305176,-0.061035,-0.183105
85.049,0.0239462,-9.53697,-1.15919,0.305176,0,-0.305176
85.054,0.0239462,-9.56571,-1.14961,0.305176,-0.12207,-0.366211
85.059,0.0191589,-9.58008,-1.17356,0.12207,0,-0.244141
85.064,-0.0287433,-9.58487,-1.17835,0.12207,-0.061035,-0.305176
85.069,-0.0431149,-9.58487,-1.14003,0.12207,-0.244141,-0.427246
85.074,-0.0143716,-9.55613,-1.10171,0.183105,-0.366211,-0.671387
85.079,-0.0143716,-9.51302,-1.14003,0,-0.244141,-0.793457
85.083,-0.0910074,-9.57529,-1.1544,-0.061035,-0.244141,-0.976562
85.088,-0.110166,-9.56091,-1.15919,0,-0.488281,-1.15967
85.093,-0.0766455,-9.51302,-1.16877,0,-0.549316,-1.15967
85.098,-0.0431149,-9.5226,-1.18314,0.061035,-0.610352,-1.28174
85.103,-0.0479022,-9.50822,-1.2023,0,-0.671387,-1.34277
85.108,-0.0335306,-9.49865,-1.21188,0.12207,-0.793457,-1.46484
85.113,-0.0191589,-9.48428,-1.18793,0.061035,-0.671387,-1.34277
85.118,0.0191589,-9.54176,-1.17356,0.366211,-0.671387,-1.2207
85.123,0.0622739,-9.55613,-1.16877,0.244141,-0.671387,-1.28174
85.128,0.0239462,-9.54176,-1.14482,0.183105,-0.671387,-1.2207
85.132,0.0287433,-9.54655,-1.17356,0.183105,-0.610352,-1.15967
85.138,0.0383179,-9.55134,-1.1544,0.12207,-0.671387,-0.976562
85.143,0.0718484,-9.53218,-1.09213,0.183105,-0.671387,-0.976562
85.147,0.0383179,-9.55134,-1.14003,0.12207,-0.549316,-0.976562
85.152,-0.0191589,-9.53218,-1.14961,0.061035,-0.549316,-0.793457
85.158,0.00478728,-9.51781,-1.14961,0.244141,-0.488281,-0.793457
85.162,0.0239462,-9.53218,-1.16398,0.183105,-0.488281,-0.671387
85.167,0.00478728,-9.52738,-1.17835,0.12207,-0.488281,-0.610352
85.173,0.0526895,-9.52738,-1.16398,0.12207,-0.549316,-0.549316
85.178,0.110166,-9.54655,-1.13045,0.061035,-0.488281,-0.488281
85.182,0.0479022,-9.52738,-1.17356,0.183105,-0.244141,-0.427246
85.187,-0.0143716,-9.52738,-1.15919,0.305176,-0.244141,-0.305176
85.193,-0.00478728,-9.53697,-1.13524,0.244141,-0.427246,-0.305176
85.198,0.0287433,-9.53697,-1.13045,0.183105,-0.549316,-0.244141
85.202,0.0287433,-9.55613,-1.14003,0.12207,-0.488281,-0.244141
85.208,-0.0143716,-9.56091,-1.14961,0.244141,-0.305176,-0.12207
85.213,-0.0239462,-9.56571,-1.11608,0.244141,-0.244141,-0.244141
85.217,0.00478728,-9.56571,-1.14003,0.12207,-0.183105,-0.183105
85.222,0.0239462,-9.53697,-1.15919,0.061035,-0.305176,-0.061035
85.228,0.0718484,-9.52738,-1.19272,0.183105,-0.244141,-0.12207
85.233,0.110166,-9.55134,-1.20709,0.183105,-0.305176,0
85.237,0.0958045,-9.56571,-1.22625,0.244141,-0.427246,-0.061035
