t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
55.981,-1.07031,-8.6739,4.43997,19.6862,-4.71264,36.3586
55.985,-0.916933,-8.67213,4.36691,20.7383,-4.97283,37.8766
55.99,-0.76485,-8.83697,4.23904,22.3074,-3.56604,38.8757
55.995,-0.632703,-9.00093,4.11897,23.887,-1.10121,39.1063
56,-0.671786,-9.09506,3.83586,25.063,2.83784,38.9615
56.005,-0.783583,-9.32243,3.75863,26.0966,6.42769,39.0175
56.01,-0.751489,-9.43595,3.82419,27.8202,8.866,39.6936
56.015,-0.693958,-9.49181,3.97754,29.933,10.9368,40.5816
56.02,-0.610958,-9.65823,4.20269,32.1971,13.1076,41.7698
56.024,-0.76043,-9.70619,4.48508,34.9527,14.7487,42.7005
56.029,-0.619953,-9.80709,4.49081,37.3911,15.936,43.3221
56.034,-0.401827,-10.2826,4.84359,40.1664,17.7567,44.2824
56.039,-0.56762,-10.4476,5.18589,43.3971,19.8756,45.3976
56.044,-0.736917,-10.3213,5.23305,46.008,21.0177,47.0647
56.049,-0.432291,-10.7943,5.29482,48.0296,21.842,48.9116
56.054,-0.381507,-10.8124,5.20313,50.3373,24.2477,50.409
56.059,-0.3605,-10.9363,5.10041,51.8697,26.3809,51.6807
56.063,-0.384659,-11.1076,5.28768,53.8423,28.5082,53.3283
56.068,-0.460209,-10.9755,5.64419,56.4278,30.2775,55.2335
56.073,-0.491482,-10.887,5.76,57.7086,31.3133,56.663
56.078,-0.632324,-10.9284,5.79904,59.1047,31.7118,58.2348
56.083,-0.693267,-10.8617,5.51225,60.8375,31.757,59.2084
56.088,-0.75795,-11.0519,5.50406,63.3107,31.5401,60.5294
56.093,-1.25412,-10.92,5.83305,67.2569,31.5573,63.4879
56.097,-1.4467,-10.6672,5.72981,69.4355,29.7361,66.1884
56.103,-1.26919,-10.6997,5.55174,70.8354,27.3406,68.9891
56.107,-1.2586,-10.9038,5.54923,73.131,25.8664,72.0237
56.113,-1.19835,-10.951,5.79673,75.9401,25.1278,75.1621
56.118,-1.17599,-10.9508,5.98908,78.1923,23.998,77.5209
56.123,-1.15057,-10.7703,6.12159,79.806,22.4393,79.499
56.128,-1.00879,-11.0289,6.22512,82.4445,20.0613,82.7625
56.132,-0.604376,-11.4785,6.28625,85.3371,17.5171,84.9718
56.138,-0.31552,-11.8209,6.47512,87.9142,15.9271,85.7419
56.142,-0.130027,-12.1596,6.67008,90.9738,14.8914,86.4817
56.148,-0.0387653,-12.5406,6.8292,94.2367,13.7389,88.0527
56.152,-0.0913785,-12.7658,7.02638,97.6475,11.227,90.9827
56.158,0.0915628,-13.076,6.97046,101.454,6.48757,95.4762
56.163,0.368384,-13.4729,6.8055,105.16,0.953141,100.707
56.167,0.581201,-13.8925,6.97954,109.821,-4.53151,106.644
56.173,1.07724,-14.3579,6.94715,115.022,-10.913,113.39
56.177,1.76467,-14.9919,6.79365,119.203,-17.1751,120.215
56.183,2.47902,-15.4685,6.87317,124.211,-23.0591,126.334
56.187,3.08051,-15.9028,7.10658,130.593,-30.4417,133.216
56.193,3.64967,-16.2726,7.41466,137.78,-39.9181,140.441
