t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.187,0.126893,-12.5485,13.6712,144.256,-196.342,26.6282
56.192,3.19908,-10.8616,13.0282,143.112,-184.515,14.441
56.197,3.41165,-11.4858,10.9531,131.478,-152.446,-1.87643
56.202,2.81932,-12.0345,9.41509,119.826,-114.815,-12.5722
56.208,1.26375,-11.5574,8.91292,116.797,-88.4453,-18.3044
56.213,-0.801224,-10.3987,9.30436,113.141,-62.2028,-19.2523
56.218,-1.2262,-9.07716,9.36324,107.578,-37.2285,-20.5736
56.223,0.0637963,-8.77536,7.9465,100.16,-17.674,-26.4316
56.228,1.977,-9.83387,4.97615,93.6408,-0.328975,-34.5223
56.233,3.77676,-10.8478,1.77116,90.6101,12.3808,-38.4286
56.238,5.88632,-9.71681,0.465133,90.5428,12.4921,-36.0378
56.243,7.75202,-7.04483,1.26354,94.3005,5.24788,-32.1485
56.249,8.44416,-5.80571,2.63958,98.8867,-2.22791,-28.4994
56.254,7.76414,-6.72967,3.3779,102.751,-7.91507,-21.0568
56.259,6.89266,-7.57485,3.43475,103.021,-14.7038,-7.2495
56.264,6.1886,-7.84072,2.85049,101.561,-22.1237,6.12863
56.269,5.22874,-7.68378,1.92962,98.0894,-26.0454,13.6689
56.274,4.2669,-7.25671,1.5705,92.8636,-23.4706,17.0839
56.279,3.25848,-6.9427,2.11054,87.8549,-16.9109,18.3362
56.285,2.29137,-7.22359,3.19875,84.9254,-10.4329,18.6474
56.289,1.58048,-7.89465,4.46823,83.8067,-5.95338,19.0635
56.295,1.57205,-8.59823,5.16506,84.3145,-1.50742,18.0016
56.299,1.45302,-9.42481,4.81864,86.4625,3.43526,14.7486
56.305,0.83686,-10.0429,4.36107,87.802,5.54748,12.2278
56.309,0.289784,-9.33354,4.34203,86.1803,4.95789,9.28191
56.315,-0.104803,-8.41129,4.7532,84.7613,4.87661,4.03223
56.32,-0.371475,-8.81502,5.09573,83.145,7.08508,-1.67071
56.324,-0.258184,-10.3123,5.34148,77.8404,9.49185,-3.22054
56.33,0.152677,-10.2255,5.14563,72.9889,11.1785,-2.62217
56.334,0.306661,-9.05324,3.91691,75.9234,10.078,-8.89228
56.34,0.648531,-9.3861,3.105,78.9806,6.44881,-15.2018
56.344,1.17035,-9.51419,2.6809,80.6742,1.97154,-18.3223
56.35,1.62916,-9.04433,2.45516,81.1675,-0.437872,-19.5722
56.354,1.99933,-8.82896,2.15328,80.8998,-2.44888,-19.7355
56.359,2.4898,-8.57191,2.29063,78.3979,-4.41636,-17.5471
56.365,2.84302,-8.10574,2.26189,76.5814,-6.31082,-14.5076
56.369,3.13643,-7.53408,2.63609,73.8972,-8.46607,-11.898
56.375,3.11294,-7.20833,3.59718,70.5329,-8.33257,-9.66801
56.379,3.10341,-7.15395,4.3288,66.9148,-5.44571,-7.85053
56.385,3.12307,-7.19096,4.80602,62.9981,-1.66332,-6.76244
56.389,2.91821,-7.64272,4.63259,59.565,2.88084,-6.54066
56.395,2.64899,-7.80549,4.45393,56.1804,6.50881,-5.6096
56.4,2.35741,-7.74863,4.38573,53.0328,7.72349,-4.77619
56.405,2.15978,-7.85422,4.58146,50.3874,8.25955,-4.30221
56.41,1.89124,-8.18056,4.72236,48.1994,9.25748,-4.0612
56.414,1.68739,-8.23251,4.7512,45.6792,9.20922,-3.98811
56.42,1.66844,-8.30741,4.81651,42.8379,8.50972,-4.81306
56.424,1.6983,-8.25994,4.94916,40.2678,9.04929,-5.46365
56.43,1.61321,-8.27933,4.99463,38.1203,10.6844,-6.56619
56.434,1.29114,-8.32424,4.91575,36.1505,13.0919,-7.70744
56.44,1.16403,-8.46126,4.90655,34.4735,15.3389,-9.35964
56.445,1.16235,-8.68341,4.73391,33.5265,17.3312,-11.4905
56.449,1.39115,-8.84401,4.45312,32.7073,18.776,-12.7929
56.455,1.82055,-8.75221,4.28351,32.0686,20.6963,-13.31
56.459,2.0791,-8.42019,4.01379,31.9516,23.5422,-14.0378
56.465,2.13494,-8.26,3.96914,31.8261,25.6537,-14.8313
56.469,2.18317,-8.19937,4.06355,31.6032,26.5952,-15.0652
56.475,2.17155,-8.1705,4.1783,31.5794,27.145,-14.4059
56.479,2.2302,-8.13127,4.15036,31.3354,27.4841,-13.5731
56.484,2.29541,-8.11668,4.19689,31.2691,27.0258,-13.2046
56.49,2.32555,-8.2154,4.17078,30.3904,26.5111,-12.4965
56.494,2.43232,-8.23464,4.17162,29.2545,26.2838,-11.851
56.5,2.43104,-8.39159,4.31975,27.9376,26.7706,-11.1691
56.504,2.36994,-8.43061,4.36338,27.3292,27.6879,-10.2893
56.51,2.28342,-8.37424,4.30526,26.8964,27.8134,-9.48311
56.514,2.20919,-8.30455,4.32781,26.096,27.8604,-8.65864
56.52,2.04647,-8.32929,4.34075,25.7284,27.5425,-7.83621
56.525,1.89569,-8.21224,4.30686,25.1766,26.5675,-7.01485
56.53,1.85012,-8.15474,4.42176,24.9235,24.9363,-6.26834
56.535,1.84699,-8.23097,4.4954,24.7071,23.3802,-5.68475
56.539,1.79658,-8.24758,4.51407,24.6334,22.1354,-4.97141
56.545,1.84135,-8.1344,4.36456,24.6984,20.7382,-4.1598
56.549,1.95187,-8.19159,4.35773,24.6761,19.3324,-3.92056
56.555,2.09832,-8.25754,4.36394,25.2165,18.1035,-3.63317
56.559,2.11543,-8.24056,4.381,26.0678,17.4166,-3.32326
56.565,2.09908,-8.26003,4.40064,26.5107,17.4002,-3.25396
56.57,2.1145,-8.23762,4.37498,27.0252,16.966,-2.72067
56.574,1.9966,-8.38888,4.42588,27.7087,16.4287,-2.69981
56.58,1.99346,-8.3748,4.24685,28.9935,15.1839,-2.38916
56.584,1.98219,-8.20483,4.27055,29.8133,14.1194,-1.48301
56.59,1.91273,-8.18785,4.41882,30.8127,12.9663,-1.42305
56.594,1.67246,-8.16596,4.43219,32.1956,10.8893,-1.29064
56.6,1.3819,-8.04126,4.33983,33.6813,8.39191,-0.894274
56.604,1.34552,-7.9671,4.13432,35.4375,5.89784,-0.343981
56.609,1.49824,-8.05985,3.95915,37.6412,3.65809,0.309921
56.615,1.65378,-8.24068,4.08676,40.3608,1.1716,1.10355
56.619,1.88037,-8.39149,4.17243,43.0693,0.0992326,2.2487
56.625,2.08617,-8.53646,4.24892,45.413,0.178452,3.04175
56.629,2.29883,-8.62471,4.37101,47.7319,1.09896,3.27926
56.635,2.3221,-8.60091,4.33339,50.3235,2.15818,3.68779
56.639,2.17731,-8.65148,4.01911,53.3875,2.63045,4.7555
56.645,2.19728,-8.65511,4.18163,56.5003,1.71163,5.71945
56.65,2.24824,-8.8732,4.70276,59.0956,1.42552,6.53814
56.655,2.30219,-8.8944,4.89712,61.5001,1.78681,8.13779
56.66,2.39119,-8.93987,4.97155,63.3898,3.15562,8.80513
56.664,2.39196,-9.06561,4.97487,65.5527,5.04356,9.24724
56.67,2.09245,-9.12588,4.98011,68.6527,7.59293,9.77062
56.674,1.92392,-9.10196,4.79707,71.3185,8.3698,10.6602
56.68,1.72982,-9.43566,5.13973,73.5087,8.83752,11.6662
56.684,2.00037,-9.63626,5.54431,76.6502,10.0646,12.8475
56.69,2.18063,-9.8083,5.32627,79.4137,11.438,13.5766
56.695,1.56954,-10.1186,5.31849,81.2112,13.1433,14.8582
56.699,1.29193,-10.0726,5.4368,84.2032,14.5083,16.2751
56.705,1.47901,-9.97131,5.36227,87.5799,13.4686,18.1574
56.709,1.589,-10.4797,5.69485,90.317,12.7331,19.8984
56.715,1.81056,-10.7978,5.8405,92.7809,13.048,22.2903
56.719,2.06515,-10.8953,6.04674,95.4917,14.3951,23.8871
56.725,2.0694,-11.0655,6.0088,97.3808,16.0978,24.9595
56.729,2.03852,-11.2556,5.96269,99.0952,17.685,26.0994
56.734,2.11923,-11.413,5.94967,101.753,19.438,27.7568
56.74,2.27488,-11.7738,6.20256,104.645,21.3067,29.3375
56.744,2.35444,-12.0701,6.43393,107.414,24.0881,31.3335
56.75,2.53438,-12.4876,6.21042,109.883,27.1973,33.3898
56.754,2.63462,-13.0461,6.00272,113.419,30.081,35.5599
56.76,2.69134,-13.4491,5.98784,118.044,33.2432,37.9894
56.764,2.72993,-13.7683,5.7921,122.785,35.2276,40.36
56.77,2.64111,-14.2049,5.5854,127.647,36.691,42.7006
56.775,2.62985,-14.7819,5.50384,132.885,38.9673,45.0886
56.78,2.71686,-15.3135,5.27325,138.246,41.9006,47.4871
56.785,2.59267,-15.8887,5.02343,143.848,44.8864,49.438
56.789,2.30962,-16.325,4.68699,150.185,47.6953,50.9473
56.795,1.80012,-16.6528,4.58275,156.182,49.9592,52.2433
56.799,1.21789,-16.9676,4.35148,161.768,52.5188,54.0859
56.805,0.767371,-17.6002,3.89951,167.315,55.2483,55.6779
56.809,0.398008,-18.4072,3.7228,173.183,57.7272,58.5525
56.815,0.416297,-19.1257,3.57907,178.313,62.005,61.8843
56.82,0.747566,-19.9715,3.13505,183.374,66.6483,65.1622
56.824,1.04543,-20.8114,2.15509,188.099,71.2046,67.8671
56.83,1.30265,-21.8078,1.47792,193.893,75.248,69.4797
56.834,1.31621,-22.0896,1.4678,199.592,80.593,71.6932
56.84,1.64076,-21.7189,1.12305,202.795,87.2901,73.3499
56.844,2.08785,-21.5767,0.245065,205.146,95.0638,72.2691
56.85,2.0731,-20.6965,0.0333636,207.968,97.8755,70.976
56.854,1.99486,-18.9708,0.178839,211.774,91.8194,71.5591
56.859,2.21925,-17.1022,0.689729,216.324,77.2756,73.6601
56.865,3.09618,-16.0896,1.52756,222.028,54.6108,77.1512
56.869,3.48771,-15.2461,2.45278,228.858,29.3862,83.5352
56.875,3.89313,-14.1757,2.71046,232.923,5.65113,89.6163
56.879,4.00718,-13.3292,2.86581,231.716,-14.1582,92.3628
56.885,4.43977,-11.8058,2.7999,228.126,-31.1605,93.6926
56.89,4.48904,-10.3989,2.44339,222.49,-46.562,94.1788
56.895,4.65622,-9.42664,1.8378,212.996,-61.8882,95.6822
56.9,4.54573,-8.95626,0.866847,199.968,-79.976,99.4848
56.905,4.12685,-8.76338,0.918716,184.913,-102.335,104.911
56.91,5.40811,-7.28057,1.36444,170.319,-131.95,107.602
56.915,4.21073,-6.73765,2.2885,156.039,-145.065,104.472
56.92,2.93044,-6.71363,3.07514,146.991,-139.606,101.496
56.926,2.12459,-6.3549,3.60964,142.186,-130.64,100.884
56.931,1.47753,-6.08272,4.29436,138.313,-121.471,100.713
56.936,0.892279,-5.87737,4.52622,131.232,-109.941,100.587
56.941,-0.191129,-5.28071,4.51567,119.417,-98.3431,103.838
56.946,-0.444964,-4.16297,4.67713,102.886,-91.6747,109.289
56.951,1.68091,-3.95573,4.13184,86.8248,-92.6672,110.838
56.956,4.23838,-4.83625,1.7654,71.8074,-102.231,110.619
56.961,4.72526,-5.65098,-1.21302,57.3795,-116.041,112.989
56.966,4.10398,-5.34751,-2.26286,42.1432,-122.728,114.205
56.972,4.31045,-4.61783,-1.72604,27.9232,-120.422,109.664
56.977,4.7916,-4.32064,-1.42698,15.8846,-116.855,104.868
